PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1031,Dietitians and Nutritionists,detailed,940,11.2,0.387,0.89,27.91,58060,3.3,16.41,21.55,27.51,33.81,40.44,34120,44820,57220,70320,84120,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1041,Optometrists,detailed,650,21.4,0.267,1.04,61.68,128290,19.4,25.41,31.18,48.93,73.42,#,52860,64860,101770,152720,#,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1051,Pharmacists,detailed,6840,9,2.807,1.31,57.47,119540,1.7,45.87,52.05,57.39,62.98,72.7,95400,108270,119360,131000,151220,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1061,Anesthesiologists,detailed,440,41.3,0.179,0.84,122.54,254890,12,79.19,#,#,#,#,164710,#,#,#,#,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1062,Family and General Practitioners,detailed,3660,13.6,1.502,1.63,94.03,195590,5.4,32.51,68.81,#,#,#,67610,143130,#,#,#,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1063,"Internists, General",detailed,1190,17.3,0.488,1.38,82.66,171930,8.5,48.53,55.14,70.77,#,#,100950,114690,147210,#,#,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1064,Obstetricians and Gynecologists,detailed,120,44.4,0.051,0.35,#,#,*,#,#,#,#,#,#,#,#,#,#,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1065,"Pediatricians, General",detailed,490,19,0.202,0.97,74.46,154870,12.7,24.52,29.81,69.81,#,#,50990,62000,145210,#,#,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1066,Psychiatrists,detailed,320,28.7,0.132,0.76,62.42,129830,9.2,21.23,25.73,60.35,87.22,#,44150,53530,125520,181410,#,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1067,Surgeons,detailed,530,25.5,0.218,0.72,117.08,243530,6.6,47.1,#,#,#,#,97960,#,#,#,#,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1069,"Physicians and Surgeons, All Other",detailed,4330,7.6,1.778,0.76,97.05,201860,4.5,25.92,68.66,#,#,#,53920,142810,#,#,#,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1071,Physician Assistants,detailed,1340,15.6,0.549,0.77,51.64,107410,3.2,38.65,42.71,48.36,58.73,73.72,80390,88840,100580,122150,153350,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1081,Podiatrists,detailed,360,26.5,0.147,2.13,55.14,114700,13.1,22.79,29.47,54.84,65.67,76.3,47400,61290,114070,136600,158690,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1122,Occupational Therapists,detailed,1530,10.6,0.629,0.76,42.94,89310,3.2,31.16,36.54,42.5,48.3,59.06,64810,76010,88410,100470,122830,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1123,Physical Therapists,detailed,3550,8,1.456,0.96,38.7,80490,2,25.13,30.46,38.59,45.37,53.42,52260,63350,80280,94360,111120,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1124,Radiation Therapists,detailed,200,15.8,0.081,0.66,41.55,86430,3.3,31.02,35.57,41.21,46.17,56.02,64520,73980,85710,96040,116520,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1125,Recreational Therapists,detailed,**,**,**,**,28.03,58310,2.8,17.2,24.18,29.57,33.88,36.54,35780,50280,61510,70460,76000,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1126,Respiratory Therapists,detailed,2670,6.3,1.098,1.26,26.39,54900,1.2,19.82,22.41,26.23,29.73,34.57,41230,46610,54560,61830,71910,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1127,Speech-Language Pathologists,detailed,1830,7.3,0.752,0.79,41.76,86870,2.1,31.27,35.23,41.05,47.03,55.28,65040,73280,85390,97830,114980,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1128,Exercise Physiologists,detailed,90,11.9,0.035,0.73,27.36,56920,8.3,16.76,19.23,24.19,35.79,43.07,34870,39990,50320,74450,89580,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1129,"Therapists, All Other",detailed,320,31.4,0.131,1.66,31.38,65260,5.2,22.49,25.49,28.86,35.04,48.94,46780,53020,60030,72890,101790,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1131,Veterinarians,detailed,830,16,0.34,0.71,48.58,101060,5.2,30.5,38.73,47.72,57.29,68.72,63440,80570,99250,119160,142930,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1141,Registered Nurses,detailed,52410,3.5,21.516,1.08,32.5,67600,0.8,24.16,26.92,31.52,37.07,44.07,50250,55990,65560,77100,91660,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1151,Nurse Anesthetists,detailed,720,39.1,0.294,1.03,75.71,157480,6.2,57.86,64.37,70.4,77.38,#,120340,133900,146440,160960,#,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1161,Nurse Midwives,detailed,**,**,**,**,44.47,92490,4.9,38.59,41.06,45.19,49.9,55.7,80260,85410,93990,103780,115850,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1171,Nurse Practitioners,detailed,2070,11,0.848,0.86,42.42,88240,2.3,27.14,35.27,43.23,49.94,57.29,56450,73360,89920,103880,119160,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1181,Audiologists,detailed,170,28.5,0.07,0.8,34.8,72390,3.1,24.45,30.11,34.76,40.37,46.96,50860,62620,72300,83960,97670,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-1199,"Health Diagnosing and Treating Practitioners, All Other",detailed,1010,16.3,0.416,1.6,29.95,62300,5.8,16.51,19.81,28.24,36.88,46.43,34350,41200,58740,76710,96560,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2011,Medical and Clinical Laboratory Technologists,detailed,3180,4.4,1.304,1.1,29.78,61940,1.1,23.48,25.87,29.23,33.95,37.36,48830,53800,60800,70620,77710,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2012,Medical and Clinical Laboratory Technicians,detailed,1850,12.1,0.757,0.66,17.42,36230,2.2,12.12,14.19,16.78,19.4,24.16,25220,29510,34890,40350,50250,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2021,Dental Hygienists,detailed,3040,9.6,1.25,0.86,28.8,59900,4,18.64,23.52,30.56,35,37.67,38780,48920,63560,72800,78350,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2031,Cardiovascular Technologists and Technicians,detailed,1360,6.5,0.558,1.5,22.7,47210,3.1,12.67,15.18,21.35,28.94,35.62,26350,31580,44410,60200,74100,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2032,Diagnostic Medical Sonographers,detailed,1630,8.7,0.671,1.51,30.08,62560,2,21.97,26.06,30.04,34.94,38.22,45700,54200,62490,72680,79490,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2033,Nuclear Medicine Technologists,detailed,530,8.4,0.218,1.52,36.03,74940,2.9,26.2,31.45,35.64,41.15,45.9,54490,65420,74140,85590,95470,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2034,Radiologic Technologists,detailed,4180,12.9,1.714,1.21,25.12,52240,3.3,16.23,18.93,24.51,30.89,35.94,33760,39370,50970,64240,74750,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2035,Magnetic Resonance Imaging Technologists,detailed,1110,11.7,0.456,1.88,32.11,66800,1.1,24.79,27.79,32.43,36.59,41.03,51560,57810,67450,76110,85350,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2041,Emergency Medical Technicians and Paramedics,detailed,2560,12.3,1.049,0.61,14.58,30320,3.7,9.88,11.5,13.75,16.82,20.32,20550,23920,28610,34980,42260,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2051,Dietetic Technicians,detailed,330,19.6,0.136,0.65,13.76,28610,5.7,9.57,10.59,12.23,14.4,20.82,19910,22030,25450,29940,43300,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2052,Pharmacy Technicians,detailed,7570,8.2,3.107,1.13,15.31,31840,1.8,10.62,12.42,14.98,17.81,20.93,22090,25840,31150,37040,43540,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2053,Psychiatric Technicians,detailed,2620,8.5,1.075,2.54,14.09,29300,1.4,10.16,11.98,13.49,15.02,19.69,21130,24920,28060,31250,40960,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2054,Respiratory Therapy Technicians,detailed,420,13,0.173,2.38,21.01,43690,2.3,14.39,18.02,21.21,23.85,27.97,29930,37490,44110,49610,58170,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2055,Surgical Technologists,detailed,2070,12.2,0.851,1.17,20.69,43030,1.6,14.26,17.08,20.63,23.81,28.33,29650,35520,42920,49520,58920,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2056,Veterinary Technologists and Technicians,detailed,2030,18,0.833,1.2,16.18,33660,3.8,11.8,13.54,16.15,18.54,21.72,24530,28170,33590,38570,45180,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2057,Ophthalmic Medical Technicians,detailed,790,31.6,0.325,1.14,19.29,40120,2.9,14.09,16.15,18.59,22.26,25.85,29310,33590,38670,46310,53780,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,10650,4.7,4.373,0.86,21.18,44050,0.9,16,17.92,20.89,23.62,27.95,33280,37270,43440,49120,58140,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2071,Medical Records and Health Information Technicians,detailed,3280,8.8,1.348,0.98,20,41600,2.6,11.71,14.37,18,24.53,32.08,24370,29890,37450,51020,66720,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2081,"Opticians, Dispensing",detailed,1670,19.7,0.687,1.29,21.58,44900,9.1,13.62,16.23,19.97,24.08,28.74,28320,33770,41530,50080,59780,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2091,Orthotists and Prosthetists,detailed,**,**,**,**,32.75,68130,5.7,17.59,25.59,32.77,38.73,46.18,36590,53220,68160,80560,96050,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2092,Hearing Aid Specialists,detailed,80,36.9,0.033,0.78,25.18,52370,12.5,16.96,19.96,23.45,30.65,36.13,35280,41510,48780,63750,75150,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-2099,"Health Technologists and Technicians, All Other",detailed,2090,10.6,0.858,1.14,18.42,38320,2.6,11.99,13.74,16.87,22.42,28.08,24940,28570,35100,46630,58410,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-9011,Occupational Health and Safety Specialists,detailed,400,9.2,0.166,0.33,31.68,65900,2.3,18.89,24.51,32.47,38.3,44.17,39280,50980,67540,79660,91880,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-9012,Occupational Health and Safety Technicians,detailed,50,26.7,0.019,0.16,22.53,46850,4.2,14.22,19.51,21.91,24.47,32.02,29580,40580,45570,50900,66600,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-9091,Athletic Trainers,detailed,330,30.3,0.137,0.81,*,41990,5.9,*,*,*,*,*,20560,27810,42900,55190,61990,True,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-9092,Genetic Counselors,detailed,**,**,**,**,30.62,63690,2.8,15.02,18.2,30.02,40.41,47.86,31240,37850,62430,84050,99550,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,450,17.6,0.186,0.65,22.81,47430,8.5,12.33,13.64,19.02,26.47,44.22,25640,28370,39570,55070,91980,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-0000,Healthcare Support Occupations,major,65880,2.9,27.044,0.93,13.79,28680,1,9.21,10.43,12.64,15.85,19.17,19160,21700,26290,32970,39860,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-1011,Home Health Aides,detailed,8640,11,3.545,0.6,10.98,22830,2.4,8.57,9.28,10.48,11.81,14.5,17830,19300,21810,24570,30170,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-1013,Psychiatric Aides,detailed,1040,4.6,0.427,0.85,13.31,27690,3.2,10.31,11.59,13.08,14.47,16.91,21440,24120,27210,30110,35160,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-1014,Nursing Assistants,detailed,23490,4.4,9.643,0.94,11.55,24010,1.1,8.9,9.86,11.17,13.08,14.67,18520,20510,23230,27200,30510,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-1015,Orderlies,detailed,990,19.4,0.407,1.07,10.95,22770,1.3,8.68,9.47,10.62,11.78,14.12,18050,19690,22090,24490,29370,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-2011,Occupational Therapy Assistants,detailed,300,14.6,0.122,0.47,30.46,63350,2,23.84,26.62,30.65,34.87,37.46,49590,55360,63760,72530,77920,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-2021,Physical Therapist Assistants,detailed,1100,12.2,0.451,0.77,29.15,60630,3.2,18.68,25.1,29.58,34.32,37.22,38860,52200,61520,71380,77420,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-2022,Physical Therapist Aides,detailed,660,18.5,0.269,0.73,12.31,25610,3.3,9.28,10.16,11.58,13.95,16.66,19310,21130,24090,29020,34640,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9011,Massage Therapists,detailed,2710,13.6,1.114,1.67,19.6,40760,4,10.03,14.52,17.61,21.99,28.61,20870,30200,36630,45740,59510,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9091,Dental Assistants,detailed,5600,8.3,2.299,0.98,16.94,35240,3.1,11.3,13.21,16.09,19.93,24.54,23510,27470,33460,41440,51050,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9092,Medical Assistants,detailed,13860,6.7,5.691,1.31,15.22,31660,1.3,10.88,12.82,15.1,17.51,19.11,22620,26660,31410,36430,39750,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9093,Medical Equipment Preparers,detailed,1140,13.9,0.47,1.29,14.66,30490,2.7,10.23,11.68,14.25,17.18,19.23,21280,24300,29640,35740,40000,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9094,Medical Transcriptionists,detailed,960,15.4,0.393,0.94,17.23,35830,1.7,12.51,14.6,17.11,20.11,22.69,26030,30370,35590,41830,47200,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9095,Pharmacy Aides,detailed,780,46.1,0.32,1.16,15.18,31570,9.6,8.52,9.16,11.93,24.57,28.37,17730,19050,24820,51110,59020,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,1030,17.6,0.425,0.77,11.74,24430,4,9,9.98,11.15,13.05,15.92,18720,20750,23190,27140,33100,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9097,Phlebotomists,detailed,2450,12.1,1.006,1.17,14.2,29540,2.8,10.77,12.35,13.73,15.49,18.61,22410,25680,28550,32220,38710,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",31-9099,"Healthcare Support Workers, All Other",detailed,1110,31.4,0.457,0.66,15.53,32300,3.7,9.73,10.88,14.93,19.15,23.49,20250,22620,31040,39820,48850,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-0000,Protective Service Occupations,major,86030,3.4,35.317,1.45,21.52,44770,7.6,8.96,10.55,16.13,31.5,41.71,18630,21950,33540,65520,86760,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-1011,First-Line Supervisors of Correctional Officers,detailed,380,15.2,0.158,0.51,39.14,81400,9.1,17.89,23.81,39.8,52.71,58.68,37210,49530,82780,109630,122050,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-1012,First-Line Supervisors of Police and Detectives,detailed,1350,5.7,0.556,0.76,53.21,110670,1.7,36.27,47.49,54,60.85,71.84,75450,98770,112320,126560,149420,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,1040,0.7,0.427,1.01,48.82,101540,3.2,34.34,40.54,48.43,57.02,66.77,71420,84330,100730,118610,138880,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,2160,7.3,0.889,1.76,20.44,42520,4.7,10.8,13.72,18.68,26.07,30,22470,28550,38860,54220,62390,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-2011,Firefighters,detailed,6950,1.1,2.852,1.23,33.87,70460,3.5,21.06,27.19,34.83,41.54,45.72,43810,56550,72440,86410,95090,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-2021,Fire Inspectors and Investigators,detailed,240,0.7,0.097,1.08,32.95,68540,2,20.48,24.72,31.06,41.32,46.9,42610,51420,64610,85950,97540,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-3011,Bailiffs,detailed,440,21.2,0.181,1.41,23.72,49330,9.6,16.48,18.99,21.56,25.04,39.51,34280,39500,44850,52080,82180,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-3012,Correctional Officers and Jailers,detailed,8670,7.9,3.558,1.15,26.89,55940,5.8,15.19,19.1,28.56,33.8,36.82,31590,39740,59400,70300,76590,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-3021,Detectives and Criminal Investigators,detailed,2140,6,0.881,1.14,44.95,93500,4.4,23.05,31.12,44.64,60.15,65.46,47950,64720,92850,125120,136150,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-3041,Parking Enforcement Workers,detailed,190,4.8,0.077,1.22,22.64,47090,4.1,13.46,16.16,22.56,28.21,33.56,27990,33600,46920,58680,69800,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-3051,Police and Sheriff's Patrol Officers,detailed,14670,4.8,6.021,1.27,33.87,70460,2.3,22.43,28.25,34.7,40.77,45.28,46650,58760,72180,84810,94170,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-9011,Animal Control Workers,detailed,80,18,0.035,0.36,20.93,43530,5.3,13.35,16.82,20.51,23.93,29.65,27760,34990,42650,49760,61670,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-9021,Private Detectives and Investigators,detailed,1050,35.6,0.433,1.96,21.78,45290,3.5,16.1,19.23,21.27,23.3,28.04,33480,40010,44230,48460,58330,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-9031,Gaming Surveillance Officers and Gaming Investigators,detailed,280,23.1,0.113,1.46,15.15,31510,3.6,10.1,11.74,14.84,17.7,21.3,21000,24420,30870,36810,44310,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-9032,Security Guards,detailed,38420,5.5,15.772,1.98,11.04,22960,1.3,8.49,9.1,10.43,11.99,14.49,17660,18930,21690,24940,30130,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-9091,Crossing Guards,detailed,1390,17.9,0.571,1.15,11.61,24140,3,9.2,10.15,11.33,12.92,14.3,19130,21100,23570,26880,29750,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,1540,7.9,0.631,0.61,13.46,28000,2.2,9.13,10.39,12.51,15.56,18.77,18980,21610,26020,32370,39040,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-9093,Transportation Security Screeners,detailed,2570,1.5,1.056,3.48,18.67,38840,2.1,15.87,18.22,18.42,20.2,22.28,33010,37900,38320,42030,46330,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",33-9099,"Protective Service Workers, All Other",detailed,2440,26.2,1.002,1.15,19.26,40070,5,12,14.29,17.86,24.62,28.35,24970,29720,37150,51200,58960,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-0000,Food Preparation and Serving Related Occupations,major,246010,1,100.991,1.11,11.58,24080,1.1,8.36,8.77,9.52,12.56,17.16,17380,18230,19810,26130,35680,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-1011,Chefs and Head Cooks,detailed,2600,9.1,1.066,1.14,26.79,55720,2.9,14.73,19,24.58,31.14,39.4,30640,39520,51120,64780,81960,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,17450,5.3,7.162,1.12,16.78,34910,1.8,10.14,11.84,15.07,20.2,26.14,21080,24640,31350,42010,54360,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-2011,"Cooks, Fast Food",detailed,1080,29.8,0.443,0.12,10.81,22490,11.5,8.32,8.65,9.2,12.39,16.74,17290,17980,19130,25780,34820,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-2012,"Cooks, Institution and Cafeteria",detailed,3590,6.8,1.474,0.5,13.41,27890,1.5,9.58,10.89,12.99,15.19,18.03,19930,22660,27010,31590,37500,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-2014,"Cooks, Restaurant",detailed,25810,4.2,10.597,1.27,12.83,26680,1.1,9.42,10.68,12.65,14.58,17.11,19600,22210,26310,30330,35590,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-2015,"Cooks, Short Order",detailed,1940,25.9,0.797,0.57,11.07,23030,4.2,8.4,8.9,10.3,12.95,15.34,17480,18520,21420,26940,31910,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-2019,"Cooks, All Other",detailed,340,24.6,0.142,1.29,12.72,26460,5.3,9.36,10.16,11.41,13.6,19.11,19470,21130,23730,28300,39750,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-2021,Food Preparation Workers,detailed,16100,6.3,6.61,1.06,11.01,22900,1.9,8.46,9.04,10.44,12.27,14.61,17600,18800,21720,25530,30380,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-3011,Bartenders,detailed,11010,8.4,4.519,1.06,13.94,29000,4.6,8.35,8.75,9.5,14.76,23.57,17370,18200,19760,30710,49020,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,63530,3.8,26.081,1.12,9.58,19930,1.7,8.27,8.55,9.02,9.76,11.63,17200,17780,18760,20300,24190,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,9470,13.7,3.888,1.1,9.62,20020,1.7,8.27,8.54,9,9.6,12.05,17190,17770,18730,19960,25070,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-3031,Waiters and Waitresses,detailed,58410,3.3,23.978,1.32,11.55,24030,2.2,8.33,8.68,9.27,11.83,17.89,17320,18050,19280,24610,37210,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-3041,"Food Servers, Nonrestaurant",detailed,4250,7.8,1.745,0.94,10.75,22370,2.4,8.34,8.72,9.38,11.18,14.39,17340,18130,19520,23250,29930,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,10600,8.3,4.351,1.45,10.6,22040,3.3,8.29,8.6,9.13,10.93,14.7,17240,17900,18990,22730,30580,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-9021,Dishwashers,detailed,11000,5.6,4.514,1.23,9.75,20270,1.1,8.32,8.67,9.25,10.69,11.92,17300,18030,19240,22230,24790,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,7750,6.3,3.181,1.12,10.84,22550,2,8.4,8.89,10.09,11.82,14.41,17480,18500,20990,24590,29970,,
FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,1080,44.8,0.444,1.17,13.69,28480,5.9,8.61,9.42,11.22,19.41,22.42,17900,19600,23330,40370,46620,,
